Scan_Name,S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%,Profit Var 3Yrs%,ROE%,ROE 3Yr%,Company_Path,Ticker,Match_Quality,Match_Source,Down%,All time highRs.,52w HighRs.,3mth return%,PAT 12MRs.Cr.,PEG,Avg PAT 10YrsRs.Cr.,Avg Div Payout 3Yrs%,Sales Var 3Yrs%,Net BlockRs.Cr.,Net Block 3Yrs BackRs.Cr.,NP PY QtrRs.Cr.,Exp Qtr NPRs.Cr.
beaten_down2,73.,RattanIndia Ent,52.49,,7255.53,0.00,502.32,-40.98,2313.18,-7.25,12.69,,,,/company/RTNINDIA/consolidated/,RTNINDIA.NS,HIGH,NSE,32.35,,,,,,,,,,,,
beaten_down2,77.,Sanstar,95.36,64.46,1737.88,0.00,-0.33,-102.00,168.85,-44.21,11.76,,,,/company/SANSTAR/,SANSTAR.NS,HIGH,NSE,30.80,,,,,,,,,,,,
beaten_down2,38.,Share India Sec.,134.75,9.54,2948.67,1.00,84.37,-18.11,341.41,-17.57,20.55,,,,/company/SHAREINDIA/consolidated/,SHAREINDIA.NS,HIGH,NSE,60.03,,,,,,,,,,,,
beaten_down2,50.,Sona BLW Precis.,413.75,42.51,25723.71,0.77,121.71,-7.38,853.91,-4.18,17.82,,,,/company/SONACOMS/consolidated/,SONACOMS.NS,HIGH,NSE,44.46,,,,,,,,,,,,
beaten_down2,15.,Sonata Software,348.30,22.80,9767.20,1.26,109.34,3.51,2965.18,17.32,29.10,,,,/company/SONATSOFTW/consolidated/,SONATSOFTW.NS,HIGH,NSE,49.33,,,,,,,,,,,,
beaten_down2,51.,Suraj Estate,281.55,14.72,1345.06,0.00,21.28,-29.37,132.47,-0.90,17.27,,,,/company/SURAJEST/consolidated/,SURAJEST.NS,HIGH,NSE,66.00,,,,,,,,,,,,
beaten_down2,20.,Systematix Corp.,132.50,33.21,1809.13,0.08,10.46,501.15,39.17,33.78,25.09,,,,/company/526506/consolidated/,526506.BO,HIGH,BSE,60.55,,,,,,,,,,,,
beaten_down2,80.,Themis Medicare,133.88,,1232.23,0.37,-14.22,-157.62,97.58,-20.66,10.37,,,,/company/THEMISMED/consolidated/,THEMISMED.NS,HIGH,NSE,57.77,,,,,,,,,,,,
beaten_down2,83.,Triven.Engg.Ind.,339.25,34.33,7426.11,0.74,2.10,-85.90,1598.22,22.88,8.65,,,,/company/TRIVENI/consolidated/,TRIVENI.NS,HIGH,NSE,36.71,,,,,,,,,,,,
beaten_down2,37.,VST Industries,260.50,21.01,4424.88,3.84,56.13,4.76,297.90,-7.29,20.85,,,,/company/VSTIND/,VSTIND.NS,HIGH,NSE,32.29,,,,,,,,,,,,
beaten_down2,64.,Vaibhav Global,227.05,23.19,3787.84,2.64,37.63,36.09,813.74,7.64,14.03,,,,/company/VAIBHAVGBL/consolidated/,VAIBHAVGBL.NS,HIGH,NSE,32.93,,,,,,,,,,,,
beaten_down2,22.,Varun Beverages,442.95,52.59,149803.97,0.23,1325.48,5.14,7017.37,-2.49,24.85,,,,/company/VBL/consolidated/,VBL.NS,HIGH,NSE,33.26,,,,,,,,,,,,
beaten_down2,46.,Vidhi Specialty,354.40,37.00,1770.05,1.41,12.72,50.35,87.90,5.94,18.73,,,,/company/VIDHIING/,VIDHIING.NS,HIGH,NSE,38.04,,,,,,,,,,,,
beaten_down2,78.,Vishnu Prakash R,96.63,23.69,1204.43,0.00,7.01,-52.51,276.41,7.74,11.41,,,,/company/VPRPL/,VPRPL.NS,HIGH,NSE,72.06,,,,,,,,,,,,
beaten_down2,58.,WPIL,453.60,38.42,4430.35,0.44,25.74,-42.13,378.58,4.43,15.56,,,,/company/505872/consolidated/,505872.BO,HIGH,BSE,40.94,,,,,,,,,,,,
beaten_down2,48.,Wonder Electric.,128.71,94.05,1724.82,0.23,1.11,-37.64,154.74,-33.12,18.12,,,,/company/WEL/,WEL.NS,HIGH,NSE,36.22,,,,,,,,,,,,
beaten_down2,3.,Bondada Engineer,384.30,38.33,4288.54,0.03,79.36,154.56,1090.78,116.00,40.43,,,,/company/543971/consolidated/,AHLADA.NS,LOW,NSE,46.59,,,,,,,,,,,,
beaten_down3,190.,5paisa Capital,349.20,18.31,1090.98,0.00,11.52,-42.60,77.69,-24.01,13.55,,11.89,,/company/5PAISA/,5PAISA.NS,HIGH,NSE,42.51,,,,,,,,,,,,
beaten_down3,312.,ACME Solar Hold.,288.30,42.61,17444.68,0.07,130.82,10171.22,510.98,65.02,8.42,,7.57,,/company/ACMESOLAR/consolidated/,ACMESOLAR.NS,HIGH,NSE,11.10,,,,,,,,,,,,
beaten_down3,135.,ADF Foods,220.54,34.56,2422.93,0.54,15.24,1.33,132.88,9.26,16.91,,13.98,,/company/ADFFOODS/consolidated/,ADFFOODS.NS,HIGH,NSE,37.69,,,,,,,,,,,,
beaten_down3,207.,AVT Natural Prod,72.35,20.26,1101.89,0.97,12.12,103.36,132.42,26.69,12.84,,9.89,,/company/AVTNPL/consolidated/,AVTNPL.NS,HIGH,NSE,19.06,,,,,,,,,,,,
beaten_down3,84.,AWL Agri Busine.,263.05,29.77,34188.05,0.00,237.95,-24.51,17058.65,20.52,20.89,,13.86,,/company/AWL/consolidated/,AWL.NS,HIGH,NSE,25.44,,,,,,,,,,,,
beaten_down3,200.,Aarti Drugs,488.05,23.76,4486.89,0.20,53.97,62.18,590.51,6.33,13.09,,12.69,,/company/AARTIDRUGS/consolidated/,AARTIDRUGS.NS,HIGH,NSE,15.11,,,,,,,,,,,,
beaten_down3,347.,Aarti Industries,379.60,58.57,13764.06,0.26,43.00,-68.61,1675.00,-9.51,6.32,,6.03,,/company/AARTIIND/consolidated/,AARTIIND.NS,HIGH,NSE,32.84,,,,,,,,,,,,
beaten_down3,65.,Adani Power,152.51,23.70,294110.88,0.00,3305.13,-13.49,14109.15,-5.66,22.54,,26.10,,/company/ADANIPOWER/consolidated/,ADANIPOWER.NS,HIGH,NSE,16.55,,,,,,,,,,,,
beaten_down3,199.,Advanced Enzyme,331.60,27.10,3709.98,1.57,40.44,16.93,185.91,20.31,13.11,,9.54,,/company/ADVENZYMES/consolidated/,ADVENZYMES.NS,HIGH,NSE,35.99,,,,,,,,,,,,
beaten_down3,333.,Aegis Vopak Term,261.35,227.53,28957.36,0.00,47.72,85.10,164.01,6.48,7.01,,8.73,,/company/AEGISVOPAK/consolidated/,AEGISVOPAK.NS,HIGH,NSE,13.46,,,,,,,,,,,,
beaten_down3,68.,Aeroflex,174.61,47.77,2258.06,0.17,7.17,-42.22,84.33,-6.04,22.34,,16.57,,/company/AEROFLEX/consolidated/,AEROFLEX.NS,HIGH,NSE,35.81,,,,,,,,,,,,
beaten_down3,146.,Akums Drugs,451.25,21.55,7102.40,0.00,64.69,5.50,1024.03,0.48,16.20,,17.19,,/company/AKUMS/consolidated/,AKUMS.NS,HIGH,NSE,51.99,,,,,,,,,,,,
beaten_down3,336.,Alembic,103.45,8.39,2656.41,2.32,61.64,10.43,49.75,-2.03,6.90,,13.69,,/company/ALEMBICLTD/consolidated/,ALEMBICLTD.NS,HIGH,NSE,32.58,,,,,,,,,,,,
beaten_down3,262.,Allied Digital,182.33,28.47,1028.85,0.82,14.44,38.71,219.02,22.27,10.87,,5.31,,/company/ADSL/consolidated/,ADSL.NS,HIGH,NSE,42.12,,,,,,,,,,,,
beaten_down3,94.,Amines & Plast.,216.61,29.96,1191.79,0.23,7.43,-14.20,140.29,2.04,20.17,,17.11,,/company/AMNPLST/consolidated/,AMNPLST.NS,HIGH,NSE,38.09,,,,,,,,,,,,
beaten_down3,370.,Andhra Paper,79.09,19.06,1572.71,1.26,21.31,-23.01,393.42,24.54,4.50,,3.07,,/company/ANDHRAPAP/,ANDHRAPAP.NS,HIGH,NSE,26.76,,,,,,,,,,,,
beaten_down3,377.,Andhra Sugars,75.64,19.01,1025.19,1.06,24.54,78.84,599.79,24.95,3.54,,2.51,,/company/ANDHRSUGAR/consolidated/,ANDHRSUGAR.NS,HIGH,NSE,33.51,,,,,,,,,,,,
beaten_down3,209.,Apcotex Industri,387.00,34.34,2006.40,1.68,19.16,29.46,375.76,11.62,12.81,,9.99,,/company/APCOTEXIND/,APCOTEXIND.NS,HIGH,NSE,15.13,,,,,,,,,,,,
beaten_down3,232.,Apeejay Surrend.,146.85,31.55,3133.40,0.34,13.42,828.93,154.25,14.20,11.98,,6.74,,/company/PARKHOTELS/consolidated/,PARKHOTELS.NS,HIGH,NSE,29.53,,,,,,,,,,,,
beaten_down3,339.,Apollo Pipes,343.20,56.36,1580.37,0.20,8.11,-25.46,220.01,-8.42,6.78,,4.30,,/company/APOLLOPIPE/,APOLLOPIPE.NS,HIGH,NSE,40.92,,,,,,,,,,,,
beaten_down3,248.,Apollo Tyres,467.65,24.02,29700.50,1.07,12.88,0.05,6560.76,3.57,11.44,,8.61,,/company/APOLLOTYRE/consolidated/,APOLLOTYRE.NS,HIGH,NSE,16.06,,,,,,,,,,,,
beaten_down3,80.,Arihant Capital,113.73,23.63,1184.07,0.44,12.70,-32.48,50.77,-30.27,21.26,,15.90,,/company/ARIHANTCAP/consolidated/,ARIHANTCAP.NS,HIGH,NSE,8.94,,,,,,,,,,,,
beaten_down3,257.,Arihant Super.,395.95,23.76,1629.73,0.38,15.91,699.50,120.96,44.53,11.10,,18.84,,/company/ARIHANTSUP/consolidated/,ARIHANTSUP.NS,HIGH,NSE,28.66,,,,,,,,,,,,
beaten_down3,29.,Arkade,169.70,20.27,3150.71,0.59,28.76,-4.83,159.45,27.17,30.30,,25.75,,/company/ARKADE/consolidated/,ARKADE.NS,HIGH,NSE,20.59,,,,,,,,,,,,
beaten_down3,378.,Ashiana Housing,303.65,76.23,3052.44,0.82,12.72,333.39,292.76,137.84,3.33,,2.74,,/company/ASHIANA/consolidated/,ASHIANA.NS,HIGH,NSE,23.30,,,,,,,,,,,,
beaten_down3,11.,Ashoka Buildcon,186.73,2.98,5241.94,0.00,226.89,44.61,1887.07,-23.46,39.70,,54.78,,/company/ASHOKA/consolidated/,ASHOKA.NS,HIGH,NSE,41.46,,,,,,,,,,,,
beaten_down3,140.,Asian Energy,335.60,32.94,1502.63,0.30,5.63,169.42,115.37,91.68,16.59,,12.45,,/company/ASIANENE/consolidated/,ASIANENE.NS,HIGH,NSE,19.71,,,,,,,,,,,,
beaten_down3,385.,Asian Granito,57.86,60.77,1341.84,0.00,7.24,497.34,388.24,7.82,2.17,,2.10,,/company/ASIANTILES/consolidated/,ASIANTILES.NS,HIGH,NSE,31.58,,,,,,,,,,,,
beaten_down3,345.,Atul Auto,490.20,58.49,1360.37,0.00,2.06,123.48,152.78,12.99,6.48,,4.99,,/company/ATULAUTO/consolidated/,ATULAUTO.NS,HIGH,NSE,29.32,,,,,,,,,,,,
beaten_down3,195.,BCL Industries,41.80,11.98,1233.78,0.62,33.48,35.41,791.95,24.59,13.24,,12.99,,/company/BCLIND/consolidated/,BCLIND.NS,HIGH,NSE,30.68,,,,,,,,,,,,
beaten_down3,369.,BF Investment,465.65,22.45,1753.64,0.00,38.44,-78.95,9.43,22.15,4.62,,3.39,,/company/BFINVEST/consolidated/,BFINVEST.NS,HIGH,NSE,43.83,,,,,,,,,,,,
beaten_down3,154.,BLS E-Services,183.97,30.25,1671.49,0.54,17.52,22.44,243.99,223.81,15.83,,11.04,,/company/BLSE/consolidated/,BLSE.NS,HIGH,NSE,26.12,,,,,,,,,,,,
beaten_down3,21.,BLS Internat.,331.15,24.13,13634.80,0.30,180.98,49.76,710.57,44.23,33.62,,34.31,,/company/BLS/consolidated/,BLS.NS,HIGH,NSE,36.60,,,,,,,,,,,,
beaten_down3,301.,Baazar Style,377.10,164.45,2813.82,0.00,2.07,-80.91,377.83,37.04,8.94,,7.05,,/company/STYLEBAAZA/,STYLEBAAZA.NS,HIGH,NSE,8.46,,,,,,,,,,,,
beaten_down3,107.,Bajaj Consumer,236.06,26.74,3370.79,0.00,37.93,2.18,266.70,8.44,19.06,,15.70,,/company/BAJAJCON/consolidated/,BAJAJCON.NS,HIGH,NSE,10.45,,,,,,,,,,,,
beaten_down3,249.,Bajaj Healthcare,480.20,32.22,1516.63,0.21,11.83,51.75,148.84,12.54,11.44,,10.69,,/company/BAJAJHCARE/,BAJAJHCARE.NS,HIGH,NSE,35.54,,,,,,,,,,,,
beaten_down3,206.,Bajel Projects,207.15,180.68,2395.87,0.00,3.32,-39.86,607.64,18.68,12.86,,2.68,,/company/BAJEL/,BAJEL.NS,HIGH,NSE,32.80,,,,,,,,,,,,
beaten_down3,133.,Balmer Law. Inv.,78.67,9.97,1746.26,5.47,69.41,8.40,683.48,6.68,17.19,,13.15,,/company/532485/consolidated/,532485.BO,HIGH,BSE,17.84,,,,,,,,,,,,
beaten_down3,168.,Balmer Lawrie,210.30,13.27,3596.21,4.04,67.35,7.99,680.66,6.66,14.82,,13.97,,/company/BALMLAWRIE/consolidated/,BALMLAWRIE.NS,HIGH,NSE,21.94,,,,,,,,,,,,
beaten_down3,277.,Balrampur Chini,456.95,22.06,9227.83,0.66,51.57,-26.49,1542.27,8.49,10.16,,10.96,,/company/BALRAMCHIN/consolidated/,BALRAMCHIN.NS,HIGH,NSE,32.40,,,,,,,,,,,,
beaten_down3,143.,Bansal Wire Inds,337.15,34.33,5278.28,0.00,39.28,29.80,939.01,14.95,16.44,,17.11,,/company/BANSALWIRE/consolidated/,BANSALWIRE.NS,HIGH,NSE,33.10,,,,,,,,,,,,
beaten_down3,364.,Bhagiradha Chem.,261.25,279.27,3387.60,0.06,3.98,-30.30,123.78,11.12,5.19,,2.53,,/company/BHAGCHEM/consolidated/,BHAGCHEM.NS,HIGH,NSE,33.35,,,,,,,,,,,,
beaten_down3,50.,Bhansali Engg.,100.66,14.52,2505.01,3.97,45.89,-13.98,307.91,-9.45,25.34,,18.70,,/company/BEPL/consolidated/,BEPL.NS,HIGH,NSE,38.60,,,,,,,,,,,,
beaten_down3,252.,Bharat Global,264.10,179.24,2674.27,0.00,1.43,-43.70,19.94,-63.11,11.29,,11.00,,/company/521238/,521238.BO,HIGH,BSE,84.49,,,,,,,,,,,,
beaten_down3,83.,Birlasoft Ltd,350.30,20.63,9757.36,1.86,106.43,-29.15,1284.90,-3.20,20.95,,15.59,,/company/BSOFT/consolidated/,BSOFT.NS,HIGH,NSE,43.89,,,,,,,,,,,,
beaten_down3,239.,Bliss GVS Pharma,152.98,15.15,1615.61,0.33,44.36,107.92,207.47,12.98,11.72,,8.36,,/company/BLISSGVS/consolidated/,BLISSGVS.NS,HIGH,NSE,19.89,,,,,,,,,,,,
beaten_down3,13.,Blue Cloud Soft.,27.99,25.35,1221.15,0.00,14.39,37.31,206.05,-10.89,37.07,,44.47,,/company/539607/consolidated/,539607.BO,HIGH,BSE,68.20,,,,,,,,,,,,
beaten_down3,380.,Bombay Dyeing,170.51,118.81,3521.63,0.70,13.81,-10.49,377.84,-16.22,2.61,,1.37,,/company/BOMDYEING/consolidated/,BOMDYEING.NS,HIGH,NSE,33.50,,,,,,,,,,,,
beaten_down3,81.,Bombay Super Hyb,126.98,48.35,1332.49,0.00,12.27,10.34,152.94,-2.44,21.16,,28.81,,/company/BSHSL/,BSHSL.NS,HIGH,NSE,30.88,,,,,,,,,,,,
beaten_down3,217.,Borosil,349.85,50.80,4183.42,0.00,17.41,87.41,232.69,7.32,12.48,,9.32,,/company/BOROLTD/consolidated/,BOROLTD.NS,HIGH,NSE,32.21,,,,,,,,,,,,
beaten_down3,275.,Borosil Scienti.,148.67,55.07,1322.38,0.00,-4.21,-55.30,95.98,-7.89,10.31,,6.87,,/company/BOROSCI/consolidated/,BOROSCI.NS,HIGH,NSE,25.59,,,,,,,,,,,,
beaten_down3,223.,Brightcom Group,14.05,3.72,2835.18,0.00,210.87,32.19,1455.49,23.09,12.32,,8.62,,/company/BCG/consolidated/,BCG.NS,HIGH,NSE,36.14,,,,,,,,,,,,
beaten_down3,254.,CESC,162.37,15.62,21523.29,2.77,404.00,2.38,5202.00,6.97,11.23,,11.34,,/company/CESC/consolidated/,CESC.NS,HIGH,NSE,20.33,,,,,,,,,,,,
beaten_down3,141.,CIE Automotive,413.55,20.04,15688.53,1.69,203.53,-6.18,2369.00,3.33,16.59,,13.15,,/company/CIEINDIA/consolidated/,CIEINDIA.NS,HIGH,NSE,28.45,,,,,,,,,,,,
beaten_down3,60.,CMS Info Systems,372.15,16.31,6120.85,1.75,93.58,3.07,627.41,4.67,23.67,,17.06,,/company/CMSINFO/consolidated/,CMSINFO.NS,HIGH,NSE,39.64,,,,,,,,,,,,
beaten_down3,95.,Campus Activewe.,270.15,69.94,8252.33,0.37,22.20,-12.53,343.27,1.21,20.10,,17.22,,/company/CAMPUS/,CAMPUS.NS,HIGH,NSE,19.98,,,,,,,,,,,,
beaten_down3,119.,Cantabil Retail,258.55,27.68,2162.46,0.39,14.67,28.57,158.68,24.05,18.17,,20.81,,/company/CANTABIL/,CANTABIL.NS,HIGH,NSE,22.79,,,,,,,,,,,,
beaten_down3,72.,Carraro India,454.30,29.57,2582.77,1.00,28.51,4.17,489.18,4.07,21.84,,19.97,,/company/CARRARO/,CARRARO.NS,HIGH,NSE,34.39,,,,,,,,,,,,
beaten_down3,3.,Castrol India,201.03,20.79,19884.33,4.23,244.00,5.10,1496.83,7.10,55.16,,41.83,,/company/CASTROLIND/,CASTROLIND.NS,HIGH,NSE,20.23,,,,,,,,,,,,
beaten_down3,103.,Ceigall India,264.10,17.18,4600.75,0.00,51.34,-33.02,838.18,1.92,19.38,,20.87,,/company/CEIGALL/consolidated/,CEIGALL.NS,HIGH,NSE,33.63,,,,,,,,,,,,
beaten_down3,355.,Century Enka,487.20,18.30,1064.53,2.05,15.35,-36.81,401.53,-23.96,5.98,,4.24,,/company/CENTENKA/,CENTENKA.NS,HIGH,NSE,34.95,,,,,,,,,,,,
beaten_down3,139.,Chamanlal Setia,259.10,12.64,1288.39,0.96,21.64,-4.33,307.27,-15.32,16.71,,14.19,,/company/CLSEL/,CLSEL.NS,HIGH,NSE,42.06,,,,,,,,,,,,
beaten_down3,6.,Coal India,388.50,7.22,239422.00,6.82,8734.17,-20.22,35842.19,-1.71,48.04,,38.89,,/company/COALINDIA/consolidated/,COALINDIA.NS,HIGH,NSE,23.02,,,,,,,,,,,,
beaten_down3,299.,Confidence Petro,45.68,16.61,1517.68,0.22,20.45,34.31,1111.99,42.94,9.33,,7.24,,/company/CONFIPET/consolidated/,CONFIPET.NS,HIGH,NSE,49.24,,,,,,,,,,,,
beaten_down3,289.,Crest Ventures,358.45,15.56,1019.78,0.28,25.95,-48.44,63.11,-18.42,9.68,,7.70,,/company/CREST/consolidated/,CREST.NS,HIGH,NSE,34.14,,,,,,,,,,,,
beaten_down3,109.,Crompton Gr. Con,293.10,35.85,18873.14,1.02,123.90,-19.40,1998.34,-6.52,19.01,,17.40,,/company/CROMPTON/consolidated/,CROMPTON.NS,HIGH,NSE,34.47,,,,,,,,,,,,
beaten_down3,147.,Cropster Agro,21.87,133.90,1837.08,0.00,3.97,37.37,51.02,25.98,16.08,,15.61,,/company/523105/,523105.BO,HIGH,BSE,31.87,,,,,,,,,,,,
beaten_down3,258.,Cyient DLM,431.40,52.72,3423.78,0.00,7.46,-29.62,278.43,7.96,10.99,,7.33,,/company/CYIENTDLM/consolidated/,CYIENTDLM.NS,HIGH,NSE,42.04,,,,,,,,,,,,
beaten_down3,82.,D B Corp,269.40,14.38,4801.76,4.45,80.84,-31.42,559.45,-5.15,21.06,,16.73,,/company/DBCORP/consolidated/,DBCORP.NS,HIGH,NSE,28.54,,,,,,,,,,,,
beaten_down3,39.,D-Link India,485.75,16.42,1724.65,4.12,24.38,3.26,350.16,1.26,28.34,,21.31,,/company/DLINKINDIA/consolidated/,DLINKINDIA.NS,HIGH,NSE,24.70,,,,,,,,,,,,
beaten_down3,188.,DCM Shriram Inds,172.19,17.22,1497.92,1.16,16.87,-46.21,498.59,-9.99,13.73,,11.76,,/company/DCMSRIND/consolidated/,DCMSRIND.NS,HIGH,NSE,19.54,,,,,,,,,,,,
beaten_down3,318.,DCW,69.37,58.60,2047.49,0.14,11.39,69.24,475.50,-4.81,7.93,,2.91,,/company/DCW/,DCW.NS,HIGH,NSE,38.61,,,,,,,,,,,,
beaten_down3,298.,DEE Development,270.95,34.92,1873.03,0.00,13.14,313.79,223.76,20.97,9.39,,7.00,,/company/DEEDEV/consolidated/,DEEDEV.NS,HIGH,NSE,24.80,,,,,,,,,,,,
beaten_down3,93.,Dabur India,495.05,49.29,87806.53,1.62,508.29,2.76,3404.58,1.66,20.24,,17.04,,/company/DABUR/consolidated/,DABUR.NS,HIGH,NSE,15.77,,,,,,,,,,,,
beaten_down3,293.,Dalmia Bharat,352.70,7.55,2854.73,1.70,38.37,-29.89,942.87,-1.81,9.48,,12.44,,/company/DALMIASUG/,DALBHARAT.NS,HIGH,NSE,39.71,,,,,,,,,,,,
beaten_down3,383.,Delhivery,434.45,163.34,32471.45,0.00,91.05,53.05,2294.00,5.60,2.47,,1.52,,/company/DELHIVERY/consolidated/,DELHIVERY.NS,HIGH,NSE,11.17,,,,,,,,,,,,
beaten_down3,321.,Delta Corp,79.04,14.19,2116.46,1.58,29.46,-12.92,184.17,3.46,7.65,,3.45,,/company/DELTACORP/consolidated/,DELTACORP.NS,HIGH,NSE,39.87,,,,,,,,,,,,
beaten_down3,362.,Den Networks,34.00,7.77,1622.56,0.00,53.64,19.11,241.27,-2.53,5.28,,4.31,,/company/DEN/consolidated/,DEN.NS,HIGH,NSE,36.44,,,,,,,,,,,,
beaten_down3,229.,Dharmaj Crop,312.75,30.22,1057.01,0.00,32.59,116.26,367.38,43.91,12.00,,9.28,,/company/DHARMAJ/consolidated/,DHARMAJ.NS,HIGH,NSE,20.06,,,,,,,,,,,,
beaten_down3,343.,Dhunseri Vent.,364.45,8.78,1276.30,1.37,70.81,1.83,173.48,7.56,6.55,,4.69,,/company/DVL/consolidated/,DVL.NS,HIGH,NSE,27.82,,,,,,,,,,,,
beaten_down3,170.,Diffusion Eng,365.70,33.54,1368.68,0.41,12.26,68.37,80.67,13.49,14.73,,11.84,,/company/DIFFNKG/consolidated/,DIFFNKG.NS,HIGH,NSE,25.36,,,,,,,,,,,,
beaten_down3,15.,Dolat Algotech,81.84,7.89,1440.38,0.31,38.93,-45.86,110.60,-27.11,35.48,,24.00,,/company/DOLATALGO/consolidated/,DOLATALGO.NS,HIGH,NSE,45.17,,,,,,,,,,,,
beaten_down3,213.,Dollar Industrie,372.35,22.46,2111.82,0.81,19.62,44.80,383.85,19.22,12.63,,10.56,,/company/DOLLAR/,DOLLAR.NS,HIGH,NSE,34.88,,,,,,,,,,,,
beaten_down3,172.,Dolphin Offshore,389.30,30.99,1557.38,0.00,11.33,50.07,16.44,97.12,14.69,,18.69,,/company/DOLPHIN/consolidated/,DOLPHIN.NS,HIGH,NSE,41.14,,,,,,,,,,,,
beaten_down3,45.,Dynamic Cables,400.35,27.16,1940.04,0.06,18.21,56.98,262.04,25.65,26.37,,22.07,,/company/DYCL/,DYCL.NS,HIGH,NSE,26.88,,,,,,,,,,,,
beaten_down3,79.,EFC (I),300.00,22.61,2986.60,0.00,46.67,127.43,219.62,115.21,21.38,,23.27,,/company/EFCIL/consolidated/,EFCIL.NS,HIGH,NSE,19.72,,,,,,,,,,,,
beaten_down3,61.,EIH,365.65,29.11,22866.44,0.41,36.88,27.48,573.58,8.93,23.43,,17.95,,/company/EIHOTEL/consolidated/,EIHOTEL.NS,HIGH,NSE,17.23,,,,,,,,,,,,
beaten_down3,47.,EIH Assoc.Hotels,376.65,23.20,2295.17,0.93,6.18,100.00,68.74,6.61,25.70,,19.24,,/company/EIHAHOTELS/,EIHAHOTELS.NS,HIGH,NSE,17.40,,,,,,,,,,,,
beaten_down3,18.,Ecos (India),239.75,24.88,1438.50,1.00,13.26,0.08,177.64,23.31,34.46,,28.31,,/company/ECOSMOBLTY/,ECOSMOBLTY.NS,HIGH,NSE,51.55,,,,,,,,,,,,
beaten_down3,274.,Electronics Mart,142.87,50.21,5496.91,0.00,21.62,-65.25,1739.39,-9.72,10.35,,11.08,,/company/EMIL/consolidated/,EMIL.NS,HIGH,NSE,36.64,,,,,,,,,,,,
beaten_down3,70.,Elgi Equipments,481.95,42.09,15273.43,0.46,85.60,17.58,866.70,8.19,21.91,,20.06,,/company/ELGIEQUIP/consolidated/,ELGIEQUIP.NS,HIGH,NSE,30.65,,,,,,,,,,,,
beaten_down3,334.,Elin Electronics,211.69,32.06,1051.24,0.00,9.39,58.61,295.48,0.65,6.97,,4.38,,/company/ELIN/consolidated/,ELIN.NS,HIGH,NSE,11.80,,,,,,,,,,,,
beaten_down3,118.,Ellen.Indl.Gas,469.35,82.46,6614.81,0.00,18.71,15.57,83.63,24.28,18.23,,17.76,,/company/ELLEN/,ELLEN.NS,HIGH,NSE,26.40,,,,,,,,,,,,
beaten_down3,363.,Elpro Internatio,88.22,16.10,1495.14,0.79,74.32,56.30,99.72,-28.42,5.24,,3.14,,/company/504000/consolidated/,504000.BO,HIGH,BSE,39.24,,,,,,,,,,,,
beaten_down3,53.,Engineers India,201.66,20.47,11334.15,1.98,65.40,-28.60,870.36,39.52,25.01,,23.17,,/company/ENGINERSIN/consolidated/,ENGINERSIN.NS,HIGH,NSE,21.06,,,,,,,,,,,,
beaten_down3,27.,Enviro Infra,245.50,22.56,4309.26,0.00,42.48,47.89,240.92,17.42,31.68,,27.39,,/company/EIEL/consolidated/,EIEL.NS,HIGH,NSE,37.37,,,,,,,,,,,,
beaten_down3,134.,Eveready Inds.,381.30,31.09,2771.57,0.39,30.23,22.82,374.14,7.09,16.98,,19.52,,/company/EVEREADY/consolidated/,EVEREADY.NS,HIGH,NSE,19.76,,,,,,,,,,,,
beaten_down3,237.,Everest Kanto,146.61,14.18,1645.08,0.48,51.58,48.41,386.88,12.86,11.79,,8.92,,/company/EKC/consolidated/,EKC.NS,HIGH,NSE,36.69,,,,,,,,,,,,
beaten_down3,306.,Exide Inds.,395.05,39.60,33579.25,0.51,274.58,24.05,4695.12,5.85,8.65,,5.74,,/company/EXIDEIND/consolidated/,EXIDEIND.NS,HIGH,NSE,26.12,,,,,,,,,,,,
beaten_down3,150.,FDC,457.30,27.67,7445.31,1.09,121.35,1.94,648.41,1.59,15.90,,11.83,,/company/FDC/consolidated/,FDC.NS,HIGH,NSE,19.76,,,,,,,,,,,,
beaten_down3,235.,Faze Three,479.95,25.56,1167.19,0.00,12.76,84.13,204.72,44.71,11.82,,8.53,,/company/FAZE3Q/,FAZE3Q.NS,HIGH,NSE,35.83,,,,,,,,,,,,
beaten_down3,328.,Fedders Holding,57.95,40.94,1166.05,0.00,16.46,-39.33,77.40,-45.50,7.35,,7.03,,/company/511628/consolidated/,511628.BO,HIGH,BSE,44.81,,,,,,,,,,,,
beaten_down3,183.,Filatex India,51.50,15.98,2285.86,0.49,40.73,26.14,1049.40,-0.47,14.08,,10.61,,/company/FILATEX/,FILATEX.NS,HIGH,NSE,29.83,,,,,,,,,,,,
beaten_down3,59.,Fineotex Chem,249.98,27.47,2864.15,0.32,25.03,-13.70,137.07,-3.40,23.76,,18.37,,/company/FCL/consolidated/,FCL.NS,HIGH,NSE,40.96,,,,,,,,,,,,
beaten_down3,304.,Finolex Inds.,199.40,33.48,12372.31,1.00,96.93,-45.85,1043.15,-8.53,8.77,,6.76,,/company/FINPIPE/,FINPIPE.NS,HIGH,NSE,40.37,,,,,,,,,,,,
